Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,10000,11,909.091,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,9601,11,872.818,96.010,96.010,529781,112196,508706,105861,488331,105507,145903.93,41305.08,27.54,36.82,140778.80,30882.56,27.67,29.17
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,5087,11,462.455,50.870,99.941,483664,494511,476568,484686,488337,420728,107512.39,122651.81,22.23,24.80,107928.83,125435.37,22.65,25.88
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,5090,11,462.727,50.900,50.900,483827,494725,476741,484831,488337,420728,107710.18,122934.01,22.26,24.85,108027.42,125611.06,22.66,25.91
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,5087,11,462.455,50.870,50.870,2872,N/A,2659,N/A,3251,N/A,1355.96,N/A,47.22,N/A,1126.78,N/A,42.38,N/A
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,5090,11,462.727,50.900,53.015,483827,88,476741,87,488337,86,107710.18,7.58,22.26,8.58,108027.42,7.41,22.66,8.52
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,9601,11,872.818,96.010,96.010,529781,107,508706,97,488331,86,145903.93,32.25,27.54,30.21,140778.80,17.79,27.67,18.34
d021424-0min-TrunV-R2,0min,0min,A1.fcs,A1,Experiment,None,,Voltage,BL1-H,,3908,11,355.273,39.080,39.080,4510,N/A,4221,N/A,3254,N/A,1055.04,N/A,23.39,N/A,985.93,N/A,23.36,N/A
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28177,41,687.244,93.923,93.923,551091,123955,527133,117406,496559,117792,152334.82,42914.38,27.64,34.62,153354.21,34013.81,29.09,28.97
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13448,41,328.000,44.827,99.970,485516,503024,477195,487902,463881,484438,106268.99,127335.29,21.89,25.31,107172.70,131318.33,22.46,26.91
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,13452,41,328.098,44.840,44.840,485597,503144,477235,487906,463881,484438,106358.28,127504.51,21.90,25.34,107248.32,131342.79,22.47,26.92
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,13448,41,328.000,44.827,44.827,789,N/A,664,N/A,404,N/A,506.20,N/A,64.19,N/A,392.15,N/A,59.10,N/A
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,13452,41,328.098,44.840,47.741,485597,89,477235,88,463881,86,106358.28,7.81,21.90,8.82,107248.32,8.90,22.47,10.11
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28177,41,687.244,93.923,93.923,551091,111,527133,101,496559,86,152334.82,33.57,27.64,30.32,153354.21,22.24,29.09,22.02
d021424-0min-TrunV-R2,0min,0min,A2.fcs,A2,Experiment,None,,Voltage,BL1-H,,427,41,10.415,1.423,1.423,3963,N/A,3692,N/A,3260,N/A,773.29,N/A,19.51,N/A,523.36,N/A,14.18,N/A
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28201,38,742.132,94.003,94.003,544099,119610,520540,113122,484305,119773,150693.49,42515.86,27.70,35.55,149450.53,33340.71,28.71,29.47
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13953,38,367.184,46.510,99.971,480958,496622,473126,483982,435226,431173,104040.83,124156.50,21.63,25.00,104913.22,129002.51,22.17,26.65
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,13957,38,367.289,46.523,46.523,481069,496741,473163,484042,435226,431173,104231.78,124342.14,21.67,25.03,104931.01,129078.12,22.18,26.67
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,13953,38,367.184,46.510,46.510,3026,N/A,2820,N/A,3227,N/A,1341.08,N/A,44.32,N/A,1092.68,N/A,38.75,N/A
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,13957,38,367.289,46.523,49.491,481069,88,473163,87,435226,86,104231.78,7.64,21.67,8.65,104931.01,7.41,22.18,8.52
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28201,38,742.132,94.003,94.003,544099,110,520540,100,484305,86,150693.49,34.09,27.70,30.97,149450.53,22.24,28.71,22.24
d021424-0min-TrunV-R2,0min,0min,B1.fcs,B1,Experiment,None,,Voltage,BL1-H,,13540,38,356.316,45.133,45.133,4601,N/A,4315,N/A,3732,N/A,1097.33,N/A,23.85,N/A,1048.94,N/A,24.31,N/A
d021424-0min-TrunV-R2,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021424-0min-TrunV-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28353,41,691.537,94.510,94.510,543864,121520,521769,116046,424872,121836,149409.96,41596.94,27.47,34.23,148102.84,33143.52,28.38,28.56
d021424-0min-TrunV-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14298,41,348.732,47.660,99.965,483819,499998,478223,488802,457762,426976,104700.87,125616.60,21.64,25.12,107051.87,132381.35,22.39,27.08
