Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,39,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,28640,39,734.359,95.467,95.467,484146,132646,450354,122466,406610,128019,155524.92,50770.46,32.12,38.28,146853.01,39681.05,32.61,32.40
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17787,39,456.077,59.290,99.978,450512,467876,430392,441328,412736,410631,117500.45,138657.88,26.08,29.64,112725.04,134073.00,26.19,30.38
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,17791,39,456.179,59.303,59.303,450566,467965,430444,441359,412736,410631,117563.70,138782.21,26.09,29.66,112768.04,134121.92,26.20,30.39
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,17787,39,456.077,59.290,59.290,6771,N/A,5385,N/A,6803,N/A,4836.43,N/A,71.43,N/A,3180.18,N/A,59.06,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,17791,39,456.179,59.303,62.119,450566,85,430444,84,412736,86,117563.70,8.43,26.09,9.89,112768.04,8.90,26.20,10.59
d072421-0min-0Pi-M4S7-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,28640,39,734.359,95.467,95.467,484146,100,450354,90,406610,86,155524.92,38.10,32.12,38.18,146853.01,14.83,32.61,16.47
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28770,41,701.707,95.900,95.900,460300,129449,428274,118928,396284,117799,151538.24,51258.91,32.92,39.60,144218.43,37555.74,33.67,31.58
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17485,41,426.463,58.283,99.903,435552,453705,412037,424877,379734,359426,116716.41,137412.94,26.80,30.29,114222.47,135568.94,27.72,31.91
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,17502,41,426.878,58.340,58.340,435793,454079,412156,425027,379734,359426,117007.76,137915.82,26.85,30.37,114409.27,135911.42,27.76,31.98
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,17485,41,426.463,58.283,58.283,3043,N/A,2428,N/A,4792,N/A,2422.66,N/A,79.61,N/A,1494.46,N/A,61.55,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,17502,41,426.878,58.340,60.834,435793,85,412156,83,379734,86,117007.76,8.20,26.85,9.69,114409.27,7.41,27.76,8.93
d072421-0min-0Pi-M4S7-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28770,41,701.707,95.900,95.900,460300,99,428274,89,396284,87,151538.24,38.61,32.92,38.97,144218.43,13.34,33.67,14.99
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,47,638.298,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,28174,47,599.447,93.913,93.913,507215,135705,475129,126523,414780,125949,157503.24,50077.37,31.05,36.90,153190.38,39607.66,32.24,31.30
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17604,47,374.553,58.680,99.955,467889,486265,449033,459723,396206,420963,119178.22,141766.27,25.47,29.15,116551.63,139979.68,25.96,30.45
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,17612,47,374.723,58.707,58.707,467990,486448,449110,459751,396206,420963,119261.93,142002.85,25.48,29.19,116607.97,140069.37,25.96,30.47
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,17604,47,374.553,58.680,58.680,6824,N/A,5564,N/A,6144,N/A,4596.13,N/A,67.36,N/A,3183.88,N/A,57.22,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,17612,47,374.723,58.707,62.512,467990,86,449110,84,396206,86,119261.93,8.70,25.48,10.11,116607.97,8.90,25.96,10.59
d072421-0min-0Pi-M4S7-R1,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,28174,47,599.447,93.913,93.913,507215,100,475129,91,414780,92,157503.24,35.91,31.05,35.80,153190.38,14.83,32.24,16.29
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,N/A,All Events,N/A,N/A,30000,42,714.286,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,SSC-H,28490,42,678.333,94.967,94.967,481076,132434,451763,123152,381998,117831,151184.96,49796.08,31.43,37.60,147221.44,37869.31,32.59,30.75
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17075,42,406.548,56.917,99.901,454659,471720,433055,443732,416813,412652,117601.42,138907.59,25.87,29.45,116664.31,138111.60,26.94,31.13
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-A,17092,42,406.952,56.973,56.973,454915,472118,433147,443944,416813,412652,117885.78,139439.70,25.91,29.53,116828.14,138351.04,26.97,31.16
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,BL1-H,,17075,42,406.548,56.917,56.917,3154,N/A,2578,N/A,3547,N/A,2361.10,N/A,74.86,N/A,1509.29,N/A,58.54,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-W,17092,42,406.952,56.973,59.993,454915,85,433147,84,416813,86,117885.78,8.42,25.91,9.91,116828.14,8.90,26.97,10.59
d072421-0min-0Pi-M4S7-R1,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,FSC-W,28490,42,678.333,94.967,94.967,481076,100,451763,90,381998,92,151184.96,39.00,31.43,39.01,147221.44,14.83,32.59,16.47
d072421-0min-0Pi-M4S7-R1,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,39,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072421-0min-0Pi-M4S7-R1,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28618,39,733.795,95.393,95.393,482083,130009,449100,120697,373841,121814,154183.10,50012.35,31.98,38.47,144440.08,38907.13,32.16,32.24
d072421-0min-0Pi-M4S7-R1,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17336,39,444.513,57.787,99.885,449458,467243,427841,438228,373838,384127,117341.88,139614.28,26.11,29.88,110783.58,132926.21,25.89,30.33
d072421-0min-0Pi-M4S7-R1,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,17356,39,445.026,57.853,57.853,449785,467721,427969,438314,373838,384127,117734.28,140276.93,26.18,29.99,110917.01,133106.34,25.92,30.37
