Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012424-0min-PC-veri-R2,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-A,13247,42,315.405,44.157,44.157,504164,520550,495804,507165,453830,455816,103552.53,124067.66,20.54,23.83,104404.69,127702.27,21.06,25.18
d012424-0min-PC-veri-R2,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,BL1-H,,13238,42,315.190,44.127,44.127,3145,N/A,2948,N/A,3426,N/A,1352.38,N/A,43.00,N/A,1157.91,N/A,39.28,N/A
d012424-0min-PC-veri-R2,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-W,13247,42,315.405,44.157,48.042,504164,89,495804,88,453830,86,103552.53,7.77,20.54,8.70,104404.69,7.41,21.06,8.42
d012424-0min-PC-veri-R2,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,FSC-W,27574,42,656.524,91.913,91.913,575151,111,550817,102,496625,86,151917.10,32.99,26.41,29.65,159413.60,23.72,28.94,23.26
d012424-0min-PC-veri-R2,0min,0min,C3.fcs,C3,Experiment,None,,Voltage,BL1-H,,14845,42,353.452,49.483,49.483,4668,N/A,4377,N/A,3582,N/A,1126.25,N/A,24.13,N/A,1104.54,N/A,25.24,N/A
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,N/A,All Events,N/A,N/A,30000,34,882.353,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,SSC-H,27937,34,821.676,93.123,93.123,567101,123517,544583,118017,459801,130126,149832.55,41179.83,26.42,33.34,154781.95,34009.36,28.42,28.82
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13520,34,397.647,45.067,99.941,502421,518466,494681,503892,457862,510883,105971.23,127515.10,21.09,24.59,108078.57,133459.20,21.85,26.49
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-A,13528,34,397.882,45.093,45.093,502614,518691,494747,503945,457862,510883,106238.02,127819.16,21.14,24.64,108106.74,133653.42,21.85,26.52
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,BL1-H,,13520,34,397.647,45.067,45.067,3163,N/A,2975,N/A,3488,N/A,1342.19,N/A,42.44,N/A,1144.57,N/A,38.47,N/A
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-W,13528,34,397.882,45.093,48.423,502614,89,494747,88,457862,86,106238.02,7.91,21.14,8.89,108106.74,7.41,21.85,8.42
d012424-0min-PC-veri-R2,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,FSC-W,27937,34,821.676,93.123,93.123,567101,112,544583,101,459801,86,149832.55,35.72,26.42,31.93,154781.95,22.24,28.42,22.02
