Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,10000,15,666.667,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,9530,15,635.333,95.300,95.300,552647,121524,525087,113274,465960,107526,148189.36,45384.96,26.81,37.35,149436.44,34569.04,28.46,30.52
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,4968,15,331.200,49.680,100.000,496550,509788,484105,492899,468173,476352,109781.45,124614.43,22.11,24.44,107896.95,124092.14,22.29,25.18
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,4968,15,331.200,49.680,49.680,496550,509788,484105,492899,468173,476352,109781.45,124614.43,22.11,24.44,107896.95,124092.14,22.29,25.18
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,4968,15,331.200,49.680,49.680,2919,N/A,2692,N/A,2720,N/A,1369.62,N/A,46.92,N/A,1169.77,N/A,43.45,N/A
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,4968,15,331.200,49.680,52.130,496550,89,484105,88,468173,86,109781.45,7.83,22.11,8.77,107896.95,7.41,22.29,8.42
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,9530,15,635.333,95.300,95.300,552647,108,525087,99,465960,86,148189.36,30.97,26.81,28.67,149436.44,19.27,28.46,19.47
d022324-0min-ash1-KOs-R1,0min,0min,A1.fcs,A1,Experiment,None,,Voltage,BL1-H,,4205,15,280.333,42.050,42.050,4610,N/A,4343,N/A,3584,N/A,1090.39,N/A,23.65,N/A,1071.92,N/A,24.68,N/A
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,27764,52,533.923,92.547,92.547,564011,126594,536106,119827,506910,121861,156026.92,43956.08,27.66,34.72,161106.73,35989.37,30.05,30.03
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13112,52,252.154,43.707,99.992,488218,507105,480137,493374,463846,465994,104274.75,125425.45,21.36,24.73,102962.86,127888.33,21.44,25.92
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,13113,52,252.173,43.710,43.710,488244,507131,480139,493382,463846,465994,104313.22,125455.47,21.36,24.74,102968.05,127896.49,21.45,25.92
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,13112,52,252.154,43.707,43.707,2929,N/A,2717,N/A,3517,N/A,1316.69,N/A,44.95,N/A,1131.22,N/A,41.64,N/A
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,13113,52,252.173,43.710,47.230,488244,89,480139,88,463846,87,104313.22,7.84,21.36,8.81,102968.05,7.41,21.45,8.42
d022324-0min-ash1-KOs-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,27764,52,533.923,92.547,92.547,564011,111,536106,102,506910,87,156026.92,33.33,27.66,29.90,161106.73,23.72,30.05,23.26
