Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d071021-0min-0Pi-S7Y1-R1,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,27068,48,563.917,90.227,90.227,522034,102,488991,93,427131,87,161856.80,37.11,31.01,36.25,164117.15,16.31,33.56,17.54
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,N/A,All Events,N/A,N/A,30000,43,697.674,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,SSC-H,27867,43,648.070,92.890,92.890,517216,138955,487922,128136,437439,132044,153867.33,51903.67,29.75,37.35,154636.66,39431.23,31.69,30.77
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16691,43,388.163,55.637,99.886,474880,495299,455419,469200,437480,416715,118021.40,141281.74,24.85,28.52,118524.97,144643.94,26.03,30.83
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-A,16710,43,388.605,55.700,55.700,475172,495754,455531,469351,437480,416715,118345.04,141877.66,24.91,28.62,118633.20,144844.83,26.04,30.86
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,BL1-H,,16691,43,388.163,55.637,55.637,4523,N/A,3782,N/A,4856,N/A,2873.45,N/A,63.53,N/A,2105.29,N/A,55.67,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-W,16710,43,388.605,55.700,59.963,475172,86,455531,85,437480,86,118345.04,8.70,24.91,10.08,118633.20,8.90,26.04,10.47
d071021-0min-0Pi-S7Y1-R1,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,FSC-W,27867,43,648.070,92.890,92.890,517216,103,487922,92,437439,92,153867.33,38.37,29.75,37.43,154636.66,16.31,31.69,17.73
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,SSC-H,25648,52,493.231,85.493,85.493,547234,151957,511054,141596,424933,134161,168021.71,48721.43,30.70,32.06,167070.48,40941.26,32.69,28.91
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,0,52,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,0,52,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,0,52,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,0,52,0.000,0.000,0.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,25648,52,493.231,85.493,85.493,547234,252,511054,241,424933,249,168021.71,70.75,30.70,28.08,167070.48,51.89,32.69,21.53
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,N/A,All Events,N/A,N/A,30000,56,535.714,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,SSC-H,27266,56,486.893,90.887,90.887,499322,140037,467553,126245,410656,121869,162071.22,56437.50,32.46,40.30,165783.59,42779.68,35.46,33.89
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16546,56,295.464,55.153,99.861,460628,481872,438844,454805,386044,398377,121781.62,144957.85,26.44,30.08,122320.43,148883.43,27.87,32.74
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-A,16569,56,295.875,55.230,55.230,461026,482432,438989,455044,386044,398377,122258.08,145682.18,26.52,30.20,122566.54,149186.62,27.92,32.79
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,BL1-H,,16546,56,295.464,55.153,55.153,5385,N/A,3988,N/A,5431,N/A,4783.37,N/A,88.84,N/A,2498.18,N/A,62.64,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-W,16569,56,295.875,55.230,60.768,461026,86,438989,84,386044,86,122258.08,8.78,26.52,10.22,122566.54,8.90,27.92,10.59
d071021-0min-0Pi-S7Y1-R1,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,FSC-W,27266,56,486.893,90.887,90.887,499322,100,467553,91,410656,87,162071.22,35.44,32.46,35.42,165783.59,14.83,35.46,16.29
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,N/A,All Events,N/A,N/A,30000,48,625.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,SSC-H,27819,48,579.563,92.730,92.730,488426,137448,456157,123035,388147,121807,158781.93,56262.57,32.51,40.93,160919.92,42734.46,35.28,34.73
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16543,48,344.646,55.143,99.867,453469,474244,430711,445837,388085,392187,121250.96,143594.51,26.74,30.28,123678.49,148258.51,28.71,33.25
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-A,16565,48,345.104,55.217,55.217,453879,474807,430984,446120,388085,392187,121728.69,144343.72,26.82,30.40,123967.60,148526.87,28.76,33.29
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,BL1-H,,16543,48,344.646,55.143,55.143,4831,N/A,3677,N/A,5093,N/A,4328.77,N/A,89.61,N/A,2225.38,N/A,60.52,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-W,16565,48,345.104,55.217,59.546,453879,86,430984,84,388085,86,121728.69,8.54,26.82,9.99,123967.60,8.90,28.76,10.59
d071021-0min-0Pi-S7Y1-R1,0min,0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,FSC-W,27819,48,579.563,92.730,92.730,488426,100,456157,91,388147,86,158781.93,36.94,32.51,36.84,160919.92,14.83,35.28,16.29
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,N/A,All Events,N/A,N/A,30000,60,500.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,SSC-H,26907,60,448.450,89.690,89.690,503476,140337,471431,126154,384023,121872,159931.04,56474.69,31.77,40.24,162488.51,42599.55,34.47,33.77
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16501,60,275.017,55.003,99.879,461576,482386,439261,454425,404585,363496,120561.39,143548.12,26.12,29.76,120929.75,146810.01,27.53,32.31
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-A,16521,60,275.350,55.070,55.070,461954,482909,439341,454659,404585,363496,121032.95,144272.94,26.20,29.88,121174.38,147038.33,27.58,32.34
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,BL1-H,,16501,60,275.017,55.003,55.003,4860,N/A,3676,N/A,4059,N/A,4487.10,N/A,92.32,N/A,2194.25,N/A,59.69,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-W,16521,60,275.350,55.070,61.400,461954,86,439341,84,404585,86,121032.95,8.74,26.20,10.17,121174.38,8.90,27.58,10.59
d071021-0min-0Pi-S7Y1-R1,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,FSC-W,26907,60,448.450,89.690,89.690,503476,100,471431,91,384023,93,159931.04,33.57,31.77,33.61,162488.51,14.83,34.47,16.29
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,N/A,All Events,N/A,N/A,30000,59,508.475,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,SSC-H,27639,59,468.458,92.130,92.130,485936,138543,454404,123489,355354,117773,160609.05,57186.29,33.05,41.28,162177.16,43293.40,35.69,35.06
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16408,59,278.102,54.693,99.860,451030,472507,428830,444861,355308,338914,121466.68,144316.80,26.93,30.54,125091.41,149983.52,29.17,33.71
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-A,16431,59,278.492,54.770,54.770,451474,473112,429074,445067,355308,338914,121982.53,145130.80,27.02,30.68,125324.18,150319.33,29.21,33.77
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,BL1-H,,16408,59,278.102,54.693,54.693,5541,N/A,3968,N/A,4846,N/A,5546.82,N/A,100.11,N/A,2608.63,N/A,65.75,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-W,16431,59,278.492,54.770,59.449,451474,85,429074,84,355308,86,121982.53,8.62,27.02,10.08,125324.18,8.90,29.21,10.59
d071021-0min-0Pi-S7Y1-R1,0min,0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,FSC-W,27639,59,468.458,92.130,92.130,485936,99,454404,91,355354,87,160609.05,34.32,33.05,34.53,162177.16,14.83,35.69,16.29
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,N/A,All Events,N/A,N/A,30000,74,405.405,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,SSC-H,27029,74,365.257,90.097,90.097,496766,141481,465902,126970,357430,125944,163677.31,58148.41,32.95,41.10,168897.79,45038.42,36.25,35.47
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15920,74,215.135,53.067,99.881,458299,478968,436058,450948,357557,414847,122919.65,145772.28,26.82,30.43,126740.06,152121.43,29.06,33.73
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-A,15939,74,215.392,53.130,53.130,458670,479487,436278,451106,357557,414847,123332.10,146459.53,26.89,30.55,127008.41,152337.15,29.11,33.77
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,BL1-H,,15920,74,215.135,53.067,53.067,5754,N/A,4037,N/A,4970,N/A,6064.39,N/A,105.39,N/A,2578.24,N/A,63.87,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-W,15939,74,215.392,53.130,58.970,458670,86,436278,84,357557,86,123332.10,8.69,26.89,10.15,127008.41,8.90,29.11,10.59
d071021-0min-0Pi-S7Y1-R1,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,FSC-W,27029,74,365.257,90.097,90.097,496766,99,465902,91,357430,87,163677.31,32.31,32.95,32.55,168897.79,14.83,36.25,16.29
d071021-0min-0Pi-S7Y1-R1,0min,0min,F1.fcs,F1,Experiment,None,N/A,All Events,N/A,N/A,30000,63,476.190,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,SSC-H,26639,63,422.841,88.797,88.797,515713,145049,486912,130289,394334,123903,164260.25,57582.43,31.85,39.70,175821.53,45588.47,36.11,34.99
d071021-0min-0Pi-S7Y1-R1,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15925,63,252.778,53.083,99.900,469618,493719,448716,467186,420914,371678,123521.18,147841.34,26.30,29.94,128717.85,157312.75,28.69,33.67
d071021-0min-0Pi-S7Y1-R1,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-A,15941,63,253.032,53.137,53.137,469941,494160,448902,467279,420914,371678,123886.43,148420.94,26.36,30.04,128926.89,157477.32,28.72,33.70
d071021-0min-0Pi-S7Y1-R1,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,BL1-H,,15925,63,252.778,53.083,53.083,6921,N/A,5252,N/A,5880,N/A,6095.99,N/A,88.08,N/A,3100.12,N/A,59.03,N/A
d071021-0min-0Pi-S7Y1-R1,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-W,15941,63,253.032,53.137,59.841,469941,87,448902,85,420914,86,123886.43,8.96,26.36,10.34,128926.89,8.90,28.72,10.47
