Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d072021-0min-H2O2-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17038,30,567.933,56.793,99.842,456480,472051,439837,448022,418804,373857,112738.02,134329.67,24.70,28.46,108788.74,131668.22,24.73,29.39
d072021-0min-H2O2-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-A,17065,30,568.833,56.883,56.883,456968,472724,440048,448383,418804,373857,113386.89,135323.30,24.81,28.63,109051.16,131865.41,24.78,29.41
d072021-0min-H2O2-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,BL1-H,,17038,30,567.933,56.793,56.793,5467,N/A,4832,N/A,5430,N/A,2867.00,N/A,52.44,N/A,2234.28,N/A,46.24,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-W,17065,30,568.833,56.883,59.330,456968,85,440048,83,418804,86,113386.89,8.36,24.81,9.84,109051.16,7.41,24.78,8.93
d072021-0min-H2O2-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,FSC-W,28763,30,958.767,95.877,95.877,490524,104,462800,91,418864,86,145661.08,46.80,29.69,44.95,135303.56,16.31,29.24,17.92
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,56,535.714,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28753,56,513.446,95.843,95.843,482475,123775,453579,115090,408563,113658,148557.40,46293.37,30.79,37.40,131109.28,35300.71,28.91,30.67
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,19719,56,352.125,65.730,99.939,454208,468371,438602,445949,416806,416710,111264.53,130355.95,24.50,27.83,104968.08,123147.72,23.93,27.61
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,19731,56,352.339,65.770,65.770,454341,468593,438622,446051,416806,416710,111423.35,130657.93,24.52,27.88,105054.07,123260.40,23.95,27.63
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,19719,56,352.125,65.730,65.730,8578,N/A,7821,N/A,8533,N/A,3924.03,N/A,45.74,N/A,3197.97,N/A,40.89,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,19731,56,352.339,65.770,68.622,454341,86,438622,85,416806,86,111423.35,8.15,24.52,9.49,105054.07,8.90,23.95,10.47
d072021-0min-H2O2-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28753,56,513.446,95.843,95.843,482475,96,453579,89,408563,87,148557.40,29.32,30.79,30.59,131109.28,11.86,28.91,13.33
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28915,52,556.058,96.383,96.383,475053,122362,446358,113561,416758,91102,141922.48,46128.65,29.88,37.70,123862.33,34286.61,27.75,30.19
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,19321,52,371.558,64.403,99.948,449388,461694,432980,438462,416744,386133,110184.38,128903.31,24.52,27.92,102641.88,120096.53,23.71,27.39
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,19331,52,371.750,64.437,64.437,449547,461909,433059,438481,416744,386133,110413.99,129231.44,24.56,27.98,102759.00,120191.41,23.73,27.41
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,19321,52,371.558,64.403,64.403,5463,N/A,4741,N/A,5501,N/A,3069.92,N/A,56.20,N/A,2401.81,N/A,50.66,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,19331,52,371.750,64.437,66.855,449547,85,433059,84,416744,86,110413.99,8.06,24.56,9.47,102759.00,7.41,23.73,8.82
d072021-0min-H2O2-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28915,52,556.058,96.383,96.383,475053,96,446358,89,416758,92,141922.48,30.90,29.88,32.21,123862.33,11.86,27.75,13.33
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,68,441.176,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,28775,68,423.162,95.917,95.917,498268,125752,469746,117541,443433,119833,149499.72,45658.39,30.00,36.31,134620.08,35357.04,28.66,30.08
d072021-0min-H2O2-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,19734,68,290.206,65.780,99.954,465499,479188,452387,459405,414676,412623,112126.52,131203.72,24.09,27.38,107433.64,126027.67,23.75,27.43
