Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,28352,31,914.581,94.507,94.507,481260,134262,449574,123114,390171,123904,154212.51,53007.96,32.04,39.48,147299.27,39893.06,32.76,32.40
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,15799,31,509.645,52.663,99.893,446150,462267,425407,435412,392062,371674,117404.63,138313.91,26.32,29.92,114837.75,136738.71,26.99,31.40
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,15816,31,510.194,52.720,52.720,446405,462681,425619,435585,392062,371674,117707.77,138877.82,26.37,30.02,115120.18,136970.00,27.05,31.45
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,15799,31,509.645,52.663,52.663,7477,N/A,6626,N/A,6807,N/A,3910.40,N/A,52.30,N/A,3012.64,N/A,45.47,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,15816,31,510.194,52.720,55.784,446405,86,425619,85,392062,86,117707.77,8.05,26.37,9.36,115120.18,7.41,27.05,8.72
d071621-0min-0Pi-S7Y1-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,28352,31,914.581,94.507,94.507,481260,105,449574,93,390171,86,154212.51,45.15,32.04,42.90,147299.27,16.31,32.76,17.54
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,11,2727.273,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,27280,11,2480.000,90.933,90.933,523007,135616,490272,122803,441382,121874,163588.11,54327.92,31.28,40.06,164188.31,44116.24,33.49,35.92
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,9311,11,846.455,31.037,98.654,459482,465880,439310,437604,408652,416798,118076.16,140191.89,25.70,30.09,109937.75,129730.46,25.03,29.65
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,9438,11,858.000,31.460,31.460,462427,471294,441150,439912,408652,416798,121034.47,147341.79,26.17,31.26,111195.00,132431.76,25.21,30.10
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,9311,11,846.455,31.037,31.037,5025,N/A,4303,N/A,5360,N/A,2929.04,N/A,58.29,N/A,2219.45,N/A,51.58,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,9438,11,858.000,31.460,34.597,462427,83,441150,81,408652,86,121034.47,8.07,26.17,9.69,111195.00,7.41,25.21,9.15
d071621-0min-0Pi-S7Y1-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,27280,11,2480.000,90.933,90.933,523007,146,490272,101,441382,96,163588.11,111.56,31.28,76.66,164188.31,32.62,33.49,32.29
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,56,535.714,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,28202,56,503.607,94.007,94.007,516440,130115,483973,120043,447470,117764,155514.94,49322.31,30.11,37.91,151721.13,37640.99,31.35,31.36
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16178,56,288.893,53.927,99.932,475696,492090,457501,467836,447500,406397,119449.76,140402.66,25.11,28.53,119725.14,142133.15,26.17,30.38
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,16189,56,289.089,53.963,53.963,475919,492373,457586,467984,447500,406397,119719.48,140775.92,25.16,28.59,119758.50,142222.85,26.17,30.39
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,16178,56,288.893,53.927,53.927,7759,N/A,6928,N/A,6910,N/A,3905.56,N/A,50.33,N/A,3088.26,N/A,44.58,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,16189,56,289.089,53.963,57.404,475919,87,457586,86,447500,86,119719.48,8.23,25.16,9.41,119758.50,7.41,26.17,8.62
d071621-0min-0Pi-S7Y1-R2,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,28202,56,503.607,94.007,94.007,516440,102,483973,95,447470,86,155514.94,33.76,30.11,32.96,151721.13,16.31,31.35,17.17
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,SSC-H,28300,31,912.903,94.333,94.333,505579,135949,475709,125418,404422,127937,149189.70,51007.78,29.51,37.52,145494.95,38024.24,30.58,30.32
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14986,31,483.419,49.953,99.873,466035,481792,445505,454236,394247,404542,116908.98,138882.32,25.09,28.83,113931.14,137065.63,25.57,30.17
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-A,15005,31,484.032,50.017,50.017,466352,482301,445622,454531,394247,404542,117251.75,139561.63,25.14,28.94,114106.82,137417.74,25.61,30.23
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,CTA1-GFP,BL1-H,,14986,31,483.419,49.953,49.953,5299,N/A,4613,N/A,5227,N/A,2950.80,N/A,55.68,N/A,2259.48,N/A,48.98,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,single cell,FSC-H,FSC-W,15005,31,484.032,50.017,53.021,466352,86,445622,85,394247,86,117251.75,8.16,25.14,9.47,114106.82,7.41,25.61,8.72
d071621-0min-0Pi-S7Y1-R2,0min,0min,A4.fcs,A4,Experiment,None,,cell,FSC-H,FSC-W,28300,31,912.903,94.333,94.333,505579,109,475709,95,404422,86,149189.70,50.98,29.51,46.66,145494.95,17.79,30.58,18.73
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,46,652.174,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,28756,46,625.130,95.853,95.853,462574,125092,435612,114003,426945,109593,162477.02,51726.40,35.12,41.35,159228.27,40201.44,36.55,35.26
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16389,46,356.283,54.630,99.927,443517,456965,426153,433174,400162,365623,121136.99,139453.00,27.31,30.52,123929.05,140989.33,29.08,32.55
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,16401,46,356.543,54.670,54.670,443722,457268,426226,433285,400162,365623,121381.95,139882.37,27.36,30.59,124092.14,141051.60,29.11,32.55
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,BL1-H,,16389,46,356.283,54.630,54.630,7563,N/A,6803,N/A,7732,N/A,3936.68,N/A,52.05,N/A,3286.92,N/A,48.32,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-W,16401,46,356.543,54.670,57.035,443722,86,426226,85,400162,86,121381.95,7.94,27.36,9.20,124092.14,7.41,29.11,8.72
d071621-0min-0Pi-S7Y1-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,FSC-W,28756,46,625.130,95.853,95.853,462574,99,435612,91,426945,86,162477.02,34.63,35.12,34.94,159228.27,13.34,36.55,14.66
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,N/A,All Events,N/A,N/A,30000,13,2307.692,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,SSC-H,28314,13,2178.000,94.380,94.380,510567,128077,478885,117885,437235,121815,157610.63,50201.99,30.87,39.20,151053.96,39165.10,31.54,33.22
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,11831,13,910.077,39.437,99.454,456960,463496,437669,437215,396224,396305,116329.03,136906.92,25.46,29.54,108409.19,127432.43,24.77,29.15
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-A,11896,13,915.077,39.653,39.653,458204,465761,438426,438058,396224,396305,117603.91,140123.99,25.67,30.08,109418.10,128585.90,24.96,29.35
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,CTA1-GFP,BL1-H,,11831,13,910.077,39.437,39.437,5030,N/A,4320,N/A,5507,N/A,3023.07,N/A,60.10,N/A,2235.76,N/A,51.75,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,single cell,FSC-H,FSC-W,11896,13,915.077,39.653,42.015,458204,83,438426,82,396224,86,117603.91,7.79,25.67,9.33,109418.10,7.41,24.96,9.04
d071621-0min-0Pi-S7Y1-R2,0min,0min,B2.fcs,B2,Experiment,None,,cell,FSC-H,FSC-W,28314,13,2178.000,94.380,94.380,510567,130,478885,98,437235,96,157610.63,87.47,30.87,67.07,151053.96,26.69,31.54,27.23
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,63,476.190,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,28599,63,453.952,95.330,95.330,488760,127571,463988,117747,439282,115613,164882.64,49455.21,33.73,38.77,165278.76,40096.92,35.62,34.05
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16058,63,254.889,53.527,99.950,460065,474567,446402,454124,402422,418742,122222.77,141725.00,26.57,29.86,127009.89,145585.39,28.45,32.06
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,16066,63,255.016,53.553,53.553,460239,474777,446544,454172,402422,418742,122442.78,142003.78,26.60,29.91,127142.58,145690.65,28.47,32.08
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,16058,63,254.889,53.527,53.527,7802,N/A,7057,N/A,7479,N/A,3947.57,N/A,50.60,N/A,3269.13,N/A,46.33,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,16066,63,255.016,53.553,56.177,460239,87,446544,86,402422,87,122442.78,8.12,26.60,9.35,127142.58,7.41,28.47,8.62
d071621-0min-0Pi-S7Y1-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,28599,63,453.952,95.330,95.330,488760,100,463988,93,439282,86,164882.64,31.05,33.73,31.12,165278.76,14.83,35.62,15.94
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,N/A,All Events,N/A,N/A,30000,42,714.286,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,SSC-H,28156,42,670.381,93.853,93.853,497967,135752,466496,125279,427023,105496,147021.80,50469.13,29.52,37.18,141706.16,37420.82,30.38,29.87
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,16472,42,392.190,54.907,99.915,459998,477167,440654,451336,427118,396318,112873.21,134202.24,24.54,28.12,111751.71,134250.17,25.36,29.75
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-A,16486,42,392.524,54.953,54.953,460280,477529,440718,451490,427118,396318,113280.24,134739.20,24.61,28.22,111896.27,134459.96,25.39,29.78
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,CTA1-GFP,BL1-H,,16472,42,392.190,54.907,54.907,5345,N/A,4701,N/A,5727,N/A,2914.53,N/A,54.53,N/A,2287.65,N/A,48.66,N/A
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,single cell,FSC-H,FSC-W,16486,42,392.524,54.953,58.552,460280,87,440718,85,427118,86,113280.24,7.90,24.61,9.10,111896.27,7.41,25.39,8.72
d071621-0min-0Pi-S7Y1-R2,0min,0min,B4.fcs,B4,Experiment,None,,cell,FSC-H,FSC-W,28156,42,670.381,93.853,93.853,497967,104,466496,93,427023,86,147021.80,40.24,29.52,38.79,141706.16,14.83,30.38,15.94
