Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d012724-0min-OA-R2,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,27641,36,767.806,92.137,92.137,573509,109,552004,99,492458,86,153258.48,33.35,26.72,30.65,163942.94,22.24,29.70,22.46
d012724-0min-OA-R2,0min,0min,B3.fcs,B3,Experiment,None,,Voltage,BL1-H,,16092,36,447.000,53.640,53.640,4712,N/A,4442,N/A,3939,N/A,1132.71,N/A,24.04,N/A,1138.64,N/A,25.63,N/A
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,N/A,All Events,N/A,N/A,30000,34,882.353,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,SSC-H,27736,34,815.765,92.453,92.453,571103,126648,550252,119567,441453,117738,153612.86,43854.41,26.90,34.63,164401.06,34893.73,29.88,29.18
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14203,34,417.735,47.343,99.894,508295,523821,499529,509420,441453,439257,112214.82,133638.98,22.08,25.51,116418.20,142314.77,23.31,27.94
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-A,14218,34,418.176,47.393,47.393,508608,524208,499691,509741,441453,439257,112595.66,134110.82,22.14,25.58,116483.43,142507.51,23.31,27.96
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,BL1-H,,14203,34,417.735,47.343,47.343,125,N/A,115,N/A,97,N/A,107.87,N/A,86.24,N/A,45.96,N/A,39.97,N/A
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-W,14218,34,418.176,47.393,51.262,508608,88,499691,87,441453,86,112595.66,8.69,22.14,9.88,116483.43,8.90,23.31,10.22
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,FSC-W,27736,34,815.765,92.453,92.453,571103,109,550252,98,441453,86,153612.86,33.80,26.90,31.11,164401.06,22.24,29.88,22.69
d012724-0min-OA-R2,0min,0min,C3.fcs,C3,Experiment,None,,Voltage,BL1-H,,11,34,0.324,0.037,0.037,4575,N/A,4498,N/A,4525,N/A,901.28,N/A,19.70,N/A,778.36,N/A,17.30,N/A
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,SSC-H,27590,38,726.053,91.967,91.967,575897,126378,553871,119661,451592,127978,152900.94,43418.01,26.55,34.36,163747.24,34847.03,29.56,29.12
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13688,38,360.211,45.627,99.883,512791,528351,502401,512719,449725,480216,111568.22,132596.95,21.76,25.10,114735.45,139569.74,22.84,27.22
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-A,13704,38,360.632,45.680,45.680,513146,528760,502619,512942,449725,480216,112014.75,133069.25,21.83,25.17,115007.50,139864.03,22.88,27.27
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,BL1-H,,13688,38,360.211,45.627,45.627,124,N/A,116,N/A,97,N/A,54.26,N/A,43.65,N/A,45.96,N/A,39.62,N/A
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-W,13704,38,360.632,45.680,49.670,513146,88,502619,87,449725,86,112014.75,8.63,21.83,9.81,115007.50,8.90,22.88,10.22
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,FSC-W,27590,38,726.053,91.967,91.967,575897,109,553871,99,451592,86,152900.94,33.55,26.55,30.67,163747.24,22.24,29.56,22.46
d012724-0min-OA-R2,0min,0min,D3.fcs,D3,Experiment,None,,Voltage,BL1-H,,5,38,0.132,0.017,0.017,3843,N/A,3818,N/A,3301,N/A,451.42,N/A,11.75,N/A,644.93,N/A,16.89,N/A
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,N/A,All Events,N/A,N/A,30000,40,750.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,SSC-H,27474,40,686.850,91.580,91.580,579659,126087,559219,119509,513088,125965,153834.78,42854.89,26.54,33.99,166205.39,34526.79,29.72,28.89
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14015,40,350.375,46.717,99.900,511252,528114,502430,513559,513106,492479,110079.17,131555.26,21.53,24.91,114772.51,140347.36,22.84,27.33
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-A,14029,40,350.725,46.763,46.763,511552,528496,502538,513703,513106,492479,110468.69,132053.47,21.59,24.99,115015.66,140543.06,22.89,27.36
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,CTA1-GFP,BL1-H,,14015,40,350.375,46.717,46.717,126,N/A,118,N/A,97,N/A,70.40,N/A,55.70,N/A,45.96,N/A,38.95,N/A
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,single cell,FSC-H,FSC-W,14029,40,350.725,46.763,51.063,511552,88,502538,87,513106,86,110468.69,8.57,21.59,9.70,115015.66,8.90,22.89,10.22
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,cell,FSC-H,FSC-W,27474,40,686.850,91.580,91.580,579659,109,559219,99,513088,86,153834.78,33.38,26.54,30.56,166205.39,22.24,29.72,22.46
d012724-0min-OA-R2,0min,0min,E3.fcs,E3,Experiment,None,,Voltage,BL1-H,,2,40,0.050,0.007,0.007,5400,N/A,5400,N/A,5018,N/A,539.52,N/A,9.99,N/A,565.61,N/A,10.48,N/A
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,N/A,All Events,N/A,N/A,30000,39,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,cell,FSC-H,SSC-H,27081,39,694.385,90.270,90.270,578867,129868,558587,122452,465812,128010,157271.81,45212.32,27.17,34.81,171828.89,35948.60,30.76,29.36
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13477,39,345.564,44.923,99.904,509326,526478,499296,511414,451683,482253,112924.28,134347.31,22.17,25.52,118191.39,144096.86,23.67,28.18
d012724-0min-OA-R2,0min,0min,F3.fcs,F3,Experiment,None,,single cell,FSC-H,FSC-A,13490,39,345.897,44.967,44.967,509579,526784,499445,511663,451683,482253,113220.49,134649.85,22.22,25.56,118352.99,144425.99,23.70,28.23
