Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,N/A,All Events,N/A,N/A,30000,42,714.286,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,,cell,FSC-H,SSC-H,22399,42,533.310,74.663,74.663,661774,171950,686305,163179,754704,128121,156720.61,58263.99,23.68,33.88,168171.32,60792.53,24.50,37.26
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,7018,42,167.095,23.393,99.617,549846,579634,548133,578430,478099,609239,125967.11,146338.75,22.91,25.25,150044.31,172269.22,27.37,29.78
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,,single cell,FSC-H,FSC-A,7045,42,167.738,23.483,23.483,550848,580857,548843,579064,478099,609239,126774.98,147411.99,23.01,25.38,150451.28,173056.48,27.41,29.89
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,,CTA1-GFP,BL1-H,,7018,42,167.095,23.393,23.393,4629,N/A,4139,N/A,4475,N/A,2342.59,N/A,50.60,N/A,1983.72,N/A,47.93,N/A
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,,single cell,FSC-H,FSC-W,7045,42,167.738,23.483,31.452,550848,92,548843,92,478099,87,126774.98,8.76,23.01,9.48,150451.28,8.90,27.41,9.67
d011924-120min-Rev2468-R3,120min,120min,A7.fcs,A7,Experiment,None,,cell,FSC-H,FSC-W,22399,42,533.310,74.663,74.663,661774,127,686305,120,754704,87,156720.61,37.95,23.68,29.97,168171.32,34.10,24.50,28.42
d011924-120min-Rev2468-R3,120min,120min,B5.fcs,B5,Experiment,None,N/A,All Events,N/A,N/A,30000,54,555.556,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d011924-120min-Rev2468-R3,120min,120min,B5.fcs,B5,Experiment,None,,cell,FSC-H,SSC-H,22897,54,424.019,76.323,76.323,693955,189405,716419,184499,768988,179161,150432.78,53410.89,21.68,28.20,146079.09,53220.89,20.39,28.85
d011924-120min-Rev2468-R3,120min,120min,B5.fcs,B5,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,6144,54,113.778,20.480,99.627,576092,606904,583515,617859,602890,621428,122049.23,143873.70,21.19,23.71,125939.45,148334.13,21.58,24.01
d011924-120min-Rev2468-R3,120min,120min,B5.fcs,B5,Experiment,None,,single cell,FSC-H,FSC-A,6167,54,114.204,20.557,20.557,577109,607912,584011,618583,602890,621428,122957.02,144564.48,21.31,23.78,126350.13,148921.24,21.63,24.07
d011924-120min-Rev2468-R3,120min,120min,B5.fcs,B5,Experiment,None,,CTA1-GFP,BL1-H,,6144,54,113.778,20.480,20.480,10802,N/A,10397,N/A,10763,N/A,4430.09,N/A,41.01,N/A,3776.92,N/A,36.33,N/A
d011924-120min-Rev2468-R3,120min,120min,B5.fcs,B5,Experiment,None,,single cell,FSC-H,FSC-W,6167,54,114.204,20.557,26.934,577109,94,584011,94,602890,96,122957.02,8.84,21.31,9.39,126350.13,8.90,21.63,9.46
