Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH328-4V.fcs,yH328-4V,Experiment,None,,single cell,FSC-H,FSC-A,10328,29,356.138,34.427,34.427,498106,517689,488896,506512,457909,470229,112438.76,133685.13,22.57,25.82,124939.44,152397.93,25.56,30.09
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH328-4V.fcs,yH328-4V,Experiment,None,,CTA1-GFP,BL1-H,,10322,29,355.931,34.407,34.407,13111,N/A,12936,N/A,15105,N/A,5980.22,N/A,45.61,N/A,5835.51,N/A,45.11,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH328-4V.fcs,yH328-4V,Experiment,None,,single cell,FSC-H,FSC-W,10328,29,356.138,34.427,38.581,498106,86,488896,86,457909,86,112438.76,7.12,22.57,8.25,124939.44,7.41,25.56,8.62
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH328-4V.fcs,yH328-4V,Experiment,None,,cell,FSC-H,FSC-W,26770,29,923.103,89.233,89.233,574086,124,563595,101,455684,96,157135.08,71.44,27.37,57.60,182857.95,23.72,32.44,23.49
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,N/A,All Events,N/A,N/A,30000,26,1153.846,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,,cell,FSC-H,SSC-H,27734,26,1066.692,92.447,92.447,562885,145278,548967,136041,453582,132079,151751.60,48724.53,26.96,33.54,171745.86,40152.51,31.29,29.52
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12364,26,475.538,41.213,99.968,495575,515286,488456,504631,490335,470002,110082.16,131135.61,22.21,25.45,120838.57,148427.53,24.74,29.41
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,,single cell,FSC-H,FSC-A,12368,26,475.692,41.227,41.227,495617,515393,488461,504753,490335,470002,110089.93,131250.61,22.21,25.47,120860.81,148616.56,24.74,29.44
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,,CTA1-GFP,BL1-H,,12364,26,475.538,41.213,41.213,14374,N/A,14249,N/A,16077,N/A,6216.50,N/A,43.25,N/A,5962.28,N/A,41.84,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,,single cell,FSC-H,FSC-W,12368,26,475.692,41.227,44.595,495617,86,488461,86,490335,87,110089.93,7.04,22.21,8.16,120860.81,7.41,24.74,8.62
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH350-4V.fcs,yH350-4V,Experiment,None,,cell,FSC-H,FSC-W,27734,26,1066.692,92.447,92.447,562885,116,548967,99,453582,87,151751.60,56.90,26.96,49.18,171745.86,20.76,31.29,20.97
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,N/A,All Events,N/A,N/A,30000,29,1034.483,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,,cell,FSC-H,SSC-H,27146,29,936.069,90.487,90.487,559029,145840,540946,135557,484380,132136,157657.20,51255.22,28.20,35.14,176430.14,41770.77,32.62,30.81
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,11559,29,398.586,38.530,99.965,487834,506199,480736,496515,406451,476196,111033.26,131428.61,22.76,25.96,120642.13,146879.70,25.10,29.58
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,,single cell,FSC-H,FSC-A,11563,29,398.724,38.543,38.543,487866,506320,480739,496556,406451,476196,111033.31,131580.38,22.76,25.99,120691.05,146983.48,25.11,29.60
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,,CTA1-GFP,BL1-H,,11559,29,398.586,38.530,38.530,10189,N/A,9665,N/A,14202,N/A,5658.65,N/A,55.54,N/A,5865.17,N/A,60.68,N/A
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,,single cell,FSC-H,FSC-W,11563,29,398.724,38.543,42.596,487866,86,480739,85,406451,86,111033.31,6.96,22.76,8.11,120691.05,7.41,25.11,8.72
NA,TrunV-H2O2-TS-R3,30min-H2O2,yH329-6V.fcs,yH329-6V,Experiment,None,,cell,FSC-H,FSC-W,27146,29,936.069,90.487,90.487,559029,117,540946,99,484380,86,157657.20,59.61,28.20,50.91,176430.14,20.76,32.62,20.97
