Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,10000,13,769.231,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,9463,13,727.923,94.630,94.630,548404,120835,521600,113259,465736,119736,150800.22,44546.31,27.50,36.87,148657.33,34216.92,28.50,30.21
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,4917,13,378.231,49.170,99.980,494696,503751,480392,485065,462040,484638,110801.38,126076.46,22.40,25.03,111190.55,128000.27,23.15,26.39
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,4918,13,378.308,49.180,49.180,494762,503816,480417,485070,462040,484638,110885.86,126144.98,22.41,25.04,111232.06,128012.87,23.15,26.39
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,4917,13,378.231,49.170,49.170,3188,N/A,2861,N/A,3075,N/A,1629.73,N/A,51.12,N/A,1273.55,N/A,44.51,N/A
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,4918,13,378.308,49.180,51.971,494762,89,480417,87,462040,86,110885.86,7.84,22.41,8.85,111232.06,7.41,23.15,8.52
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,9463,13,727.923,94.630,94.630,548404,108,521600,99,465736,86,150800.22,32.41,27.50,29.93,148657.33,20.76,28.50,20.97
d022024-0min-RS2-R2,0min,0min,A1.fcs,A1,Experiment,None,,Voltage,BL1-H,,4509,13,346.846,45.090,45.090,4734,N/A,4462,N/A,3303,N/A,1164.62,N/A,24.60,N/A,1217.21,N/A,27.28,N/A
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,27484,36,763.444,91.613,91.613,546757,123287,524862,117106,482365,97339,162446.79,45671.27,29.71,37.04,161460.33,36777.37,30.76,31.41
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13157,36,365.472,43.857,99.947,488904,502606,479588,487643,465890,471940,110085.24,129825.57,22.52,25.83,110842.14,133831.33,23.11,27.44
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,13164,36,365.667,43.880,43.880,489087,502815,479671,487692,465890,471940,110344.35,130109.72,22.56,25.88,110937.03,133883.23,23.13,27.45
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,13157,36,365.472,43.857,43.857,2225,N/A,2186,N/A,2237,N/A,800.27,N/A,35.97,N/A,671.62,N/A,30.72,N/A
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,13164,36,365.667,43.880,47.897,489087,88,479671,87,465890,86,110344.35,7.92,22.56,8.95,110937.03,7.41,23.13,8.52
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,27484,36,763.444,91.613,91.613,546757,109,524862,100,482365,86,162446.79,33.67,29.71,30.76,161460.33,22.24,30.76,22.24
d022024-0min-RS2-R2,0min,0min,A2.fcs,A2,Experiment,None,,Voltage,BL1-H,,7452,36,207.000,24.840,24.840,4512,N/A,4192,N/A,3258,N/A,1097.81,N/A,24.33,N/A,1017.06,N/A,24.26,N/A
d022024-0min-RS2-R2,0min,0min,B1.fcs,B1,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022024-0min-RS2-R2,0min,0min,B1.fcs,B1,Experiment,None,,cell,FSC-H,SSC-H,27800,37,751.351,92.667,92.667,550267,124639,524138,117074,463827,119842,161425.61,46979.52,29.34,37.69,164957.78,37763.30,31.47,32.26
d022024-0min-RS2-R2,0min,0min,B1.fcs,B1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13998,37,378.324,46.660,99.957,482203,495121,471418,479124,463827,457730,107436.04,126572.88,22.28,25.56,106318.73,128820.89,22.55,26.89
d022024-0min-RS2-R2,0min,0min,B1.fcs,B1,Experiment,None,,single cell,FSC-H,FSC-A,14004,37,378.486,46.680,46.680,482358,495292,471436,479163,463827,457730,107675.84,126820.30,22.32,25.61,106353.57,128866.11,22.56,26.89
