Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,N/A,All Events,N/A,N/A,30000,46,652.174,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,SSC-H,28170,46,612.391,93.900,93.900,550744,122453,525170,116274,461829,117759,151549.91,42551.83,27.52,34.75,150621.04,33872.96,28.68,29.13
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13699,46,297.804,45.663,99.978,480343,497974,473198,485619,476094,486485,101990.23,122099.57,21.23,24.52,102956.19,126231.53,21.76,25.99
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-A,13702,46,297.870,45.673,45.673,480424,498061,473245,485670,476094,486485,102124.97,122231.08,21.26,24.54,103011.79,126308.62,21.77,26.01
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,CTA1-GFP,BL1-H,,13699,46,297.804,45.663,45.663,2063,N/A,2014,N/A,2074,N/A,664.92,N/A,32.24,N/A,579.70,N/A,28.78,N/A
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,single cell,FSC-H,FSC-W,13702,46,297.870,45.673,48.640,480424,89,473245,88,476094,86,102124.97,7.54,21.26,8.50,103011.79,7.41,21.77,8.42
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,cell,FSC-H,FSC-W,28170,46,612.391,93.900,93.900,550744,110,525170,100,461829,86,151549.91,32.63,27.52,29.65,150621.04,22.24,28.68,22.24
d022124-0min-RS2-R3,0min,0min,G1.fcs,G1,Experiment,None,,Voltage,BL1-H,,6187,46,134.500,20.623,20.623,4458,N/A,4157,N/A,3305,N/A,1055.05,N/A,23.66,N/A,968.14,N/A,23.29,N/A
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,N/A,All Events,N/A,N/A,30000,52,576.923,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,SSC-H,27154,52,522.192,90.513,90.513,588673,128127,568917,123004,500845,111627,150199.14,40541.68,25.51,31.64,159099.29,33412.61,27.97,27.16
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12554,52,241.423,41.847,99.976,505102,525085,500050,515461,492692,488347,97412.64,117734.95,19.29,22.42,98865.70,122530.22,19.77,23.77
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-A,12557,52,241.481,41.857,41.857,505176,525178,500055,515474,492692,488347,97523.75,117873.96,19.30,22.44,98896.83,122545.78,19.78,23.77
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,CTA1-GFP,BL1-H,,12554,52,241.423,41.847,41.847,2071,N/A,2042,N/A,2060,N/A,627.43,N/A,30.30,N/A,560.42,N/A,27.44,N/A
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,single cell,FSC-H,FSC-W,12557,52,241.481,41.857,46.244,505176,90,500055,89,492692,87,97523.75,7.62,19.30,8.46,98896.83,7.41,19.78,8.33
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,cell,FSC-H,FSC-W,27154,52,522.192,90.513,90.513,588673,113,568917,103,500845,87,150199.14,32.72,25.51,28.96,159099.29,23.72,27.97,23.03
d022124-0min-RS2-R3,0min,0min,G3.fcs,G3,Experiment,None,,Voltage,BL1-H,,6930,52,133.269,23.100,23.100,4485,N/A,4188,N/A,3302,N/A,1071.04,N/A,23.88,N/A,1008.17,N/A,24.07,N/A
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,N/A,All Events,N/A,N/A,30000,44,681.818,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,cell,FSC-H,SSC-H,27839,44,632.705,92.797,92.797,563273,125038,539121,119215,476209,127991,152938.62,42511.48,27.15,34.00,153535.09,33948.57,28.48,28.48
d022124-0min-RS2-R3,0min,0min,H1.fcs,H1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13414,44,304.864,44.713,99.985,491776,509685,485603,499132,476207,461872,102582.07,123046.02,20.86,24.14,102175.60,126835.69,21.04,25.41
