Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,10000,12,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,9479,12,789.917,94.790,94.790,542545,115387,520450,108444,447576,113588,149580.39,43053.64,27.57,37.31,152778.96,31598.65,29.36,29.14
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,5345,12,445.417,53.450,99.944,496383,508522,485502,493649,447566,449887,115462.72,133033.29,23.26,26.16,115909.67,135715.72,23.87,27.49
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,5348,12,445.667,53.480,53.480,496559,508730,485577,493755,447566,449887,115673.89,133288.08,23.30,26.20,115977.87,135926.99,23.88,27.53
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,5345,12,445.417,53.450,53.450,2996,N/A,2769,N/A,4020,N/A,1351.60,N/A,45.12,N/A,1147.53,N/A,41.44,N/A
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,5348,12,445.667,53.480,56.419,496559,88,485577,86,447566,86,115673.89,8.56,23.30,9.78,115977.87,8.90,23.88,10.34
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,9479,12,789.917,94.790,94.790,542545,105,520450,95,447576,86,149580.39,31.28,27.57,29.79,152778.96,17.79,29.36,18.73
d021924-0min-RS2-R1,0min,0min,A1.fcs,A1,Experiment,None,,Voltage,BL1-H,,4253,12,354.417,42.530,42.530,4578,N/A,4277,N/A,3488,N/A,1087.47,N/A,23.75,N/A,1022.99,N/A,23.92,N/A
d021924-0min-RS2-R1,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,35,857.143,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021924-0min-RS2-R1,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28202,35,805.771,94.007,94.007,541420,121004,516587,114192,484304,113605,153427.47,42658.30,28.34,35.25,153856.07,33069.39,29.78,28.96
