Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,28722,36,797.833,95.740,95.740,471790,128714,442017,119992,394147,121868,151648.48,48982.42,32.14,38.06,137553.40,36777.37,31.12,30.65
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,17872,36,496.444,59.573,99.888,441164,461135,424155,437283,394205,428988,112741.98,135097.47,25.56,29.30,106445.49,129690.43,25.10,29.66
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,17892,36,497.000,59.640,59.640,441478,461594,424254,437475,394205,428988,113187.71,135777.05,25.64,29.41,106507.02,129854.26,25.10,29.68
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,17872,36,496.444,59.573,59.573,7920,N/A,6734,N/A,9835,N/A,4637.38,N/A,58.55,N/A,3540.45,N/A,52.58,N/A
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,17892,36,497.000,59.640,62.294,441478,85,424254,83,394205,86,113187.71,8.20,25.64,9.68,106507.02,7.41,25.10,8.93
d061221-0min-0Pi-M24KO,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,28722,36,797.833,95.740,95.740,471790,100,442017,89,394147,87,151648.48,40.88,32.14,40.78,137553.40,13.34,31.12,14.99
d061221-0min-0Pi-M24KO,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,69,434.783,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d061221-0min-0Pi-M24KO,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,29232,69,423.652,97.440,97.440,487138,123223,459397,115638,408569,119787,142130.84,44084.80,29.18,35.78,129794.21,34216.18,28.25,29.59
d061221-0min-0Pi-M24KO,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,19222,69,278.580,64.073,99.953,460645,477473,445157,454923,453620,386082,112338.04,132777.98,24.39,27.81,107372.86,127299.00,24.12,27.98
