Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,10000,12,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,9574,12,797.833,95.740,95.740,531815,113513,507075,106584,488292,115577,147469.23,41827.58,27.73,36.85,143947.86,30445.93,28.39,28.57
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,5108,12,425.667,51.080,99.980,484155,495813,475490,483463,488292,486149,109597.12,125645.02,22.64,25.34,113010.44,130852.79,23.77,27.07
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,5109,12,425.750,51.090,51.090,484185,495895,475497,483471,488292,486149,109606.90,125767.07,22.64,25.36,113028.97,130857.24,23.77,27.07
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,5108,12,425.667,51.080,51.080,2966,N/A,2738,N/A,2842,N/A,1372.75,N/A,46.28,N/A,1205.35,N/A,44.03,N/A
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,5109,12,425.750,51.090,53.363,484185,88,475497,87,488292,87,109606.90,7.71,22.64,8.73,113028.97,7.41,23.77,8.52
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,9574,12,797.833,95.740,95.740,531815,107,507075,98,488292,87,147469.23,31.70,27.73,29.73,143947.86,19.27,28.39,19.67
d021224-0min-RS1-R4,0min,0min,A1.fcs,A1,Experiment,None,,Voltage,BL1-H,,4143,12,345.250,41.430,41.430,4564,N/A,4264,N/A,3939,N/A,1073.46,N/A,23.52,N/A,977.03,N/A,22.91,N/A
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28065,31,905.323,93.550,93.550,548563,120637,525170,114311,521225,119761,152246.01,42258.65,27.75,35.03,154547.70,33537.89,29.43,29.34
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13321,31,429.710,44.403,99.977,484575,501461,476291,487651,465980,425061,108084.15,129177.73,22.30,25.76,108508.53,133944.01,22.78,27.47
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,13324,31,429.806,44.413,44.413,484639,501542,476315,487698,465980,425061,108172.00,129276.04,22.32,25.78,108494.44,133979.59,22.78,27.47
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,13321,31,429.710,44.403,44.403,1395,N/A,1295,N/A,1283,N/A,605.40,N/A,43.39,N/A,517.43,N/A,39.96,N/A
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,13324,31,429.806,44.413,47.476,484639,88,476315,87,465980,86,108172.00,7.89,22.32,8.92,108494.44,7.41,22.78,8.52
d021224-0min-RS1-R4,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,FSC-W,28065,31,905.323,93.550,93.550,548563,112,525170,101,521225,86,152246.01,36.88,27.75,32.91,154547.70,22.24,29.43,22.02
