Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,N/A,All Events,N/A,N/A,10000,12,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,SSC-H,9576,12,798.000,95.760,95.760,523768,113507,499994,106416,435217,109584,148233.38,42689.37,28.30,37.61,141710.61,32414.82,28.34,30.46
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,5515,12,459.583,55.150,99.946,481945,493681,469528,478203,435237,420975,112101.66,127502.32,23.26,25.83,111758.39,128147.05,23.80,26.80
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-A,5518,12,459.833,55.180,55.180,482103,493886,469587,478340,435237,420975,112314.19,127776.05,23.30,25.87,111834.00,128136.67,23.82,26.79
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,CTA1-GFP,BL1-H,,5515,12,459.583,55.150,55.150,3131,N/A,2816,N/A,3048,N/A,1548.25,N/A,49.44,N/A,1248.35,N/A,44.33,N/A
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,single cell,FSC-H,FSC-W,5518,12,459.833,55.180,57.623,482103,87,469587,86,435237,86,112314.19,8.18,23.30,9.41,111834.00,7.41,23.82,8.62
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,cell,FSC-H,FSC-W,9576,12,798.000,95.760,95.760,523768,103,499994,94,435217,86,148233.38,30.61,28.30,29.79,141710.61,16.31,28.34,17.35
d020824-0min-RS1-R2,0min,0min,A1.fcs,A1,Experiment,None,,Voltage,BL1-H,,4281,12,356.750,42.810,42.810,4670,N/A,4399,N/A,3440,N/A,1127.17,N/A,24.14,N/A,1156.43,N/A,26.29,N/A
d020824-0min-RS1-R2,0min,0min,A2.fcs,A2,Experiment,None,N/A,All Events,N/A,N/A,30000,37,810.811,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d020824-0min-RS1-R2,0min,0min,A2.fcs,A2,Experiment,None,,cell,FSC-H,SSC-H,28015,37,757.162,93.383,93.383,560750,124339,538061,117322,474044,117668,152902.69,43499.95,27.27,34.98,159662.67,34415.59,29.67,29.33
d020824-0min-RS1-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14122,37,381.676,47.073,99.950,499956,517619,488946,501308,474125,502895,111989.83,133856.30,22.40,25.86,112528.60,138879.59,23.01,27.70
d020824-0min-RS1-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-A,14129,37,381.865,47.097,47.097,500083,517779,489033,501350,474125,502895,112147.27,134025.23,22.43,25.88,112564.92,139001.16,23.02,27.73
d020824-0min-RS1-R2,0min,0min,A2.fcs,A2,Experiment,None,,CTA1-GFP,BL1-H,,14122,37,381.676,47.073,47.073,1660,N/A,1491,N/A,1451,N/A,835.03,N/A,50.29,N/A,649.38,N/A,43.55,N/A
d020824-0min-RS1-R2,0min,0min,A2.fcs,A2,Experiment,None,,single cell,FSC-H,FSC-W,14129,37,381.865,47.097,50.434,500083,87,489033,86,474125,86,112147.27,8.67,22.43,9.92,112564.92,8.90,23.02,10.34
