Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
d021024-0min-RS1-R3,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14528,36,403.556,48.427,99.924,472790,484352,463631,469399,459654,439166,107571.91,127186.73,22.75,26.26,106256.46,128022.51,22.92,27.27
d021024-0min-RS1-R3,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-A,14539,36,403.861,48.463,48.463,473014,484652,463718,469475,459654,439166,107861.62,127615.50,22.80,26.33,106367.65,128252.31,22.94,27.32
d021024-0min-RS1-R3,0min,0min,C1.fcs,C1,Experiment,None,,CTA1-GFP,BL1-H,,14528,36,403.556,48.427,48.427,2194,N/A,2021,N/A,2206,N/A,1126.69,N/A,51.35,N/A,937.00,N/A,46.36,N/A
d021024-0min-RS1-R3,0min,0min,C1.fcs,C1,Experiment,None,,single cell,FSC-H,FSC-W,14539,36,403.861,48.463,51.932,473014,87,463718,86,459654,86,107861.62,7.80,22.80,8.95,106367.65,7.41,22.94,8.62
d021024-0min-RS1-R3,0min,0min,C1.fcs,C1,Experiment,None,,cell,FSC-H,FSC-W,27996,36,777.667,93.320,93.320,527655,109,500851,98,459697,86,151584.19,36.12,28.73,33.22,146500.89,20.76,29.25,21.18
d021024-0min-RS1-R3,0min,0min,C1.fcs,C1,Experiment,None,,Voltage,BL1-H,,7107,36,197.417,23.690,23.690,4491,N/A,4159,N/A,3259,N/A,1086.86,N/A,24.20,N/A,968.14,N/A,23.28,N/A
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,SSC-H,27758,36,771.056,92.527,92.527,543981,121642,520808,115202,490463,117788,155173.34,43728.57,28.53,35.95,152087.33,34110.92,29.20,29.61
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13333,36,370.361,44.443,99.933,491109,503825,480940,488400,482238,422935,111373.11,132072.55,22.68,26.21,112093.45,137053.02,23.31,28.06
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,single cell,FSC-H,FSC-A,13342,36,370.611,44.473,44.473,491305,504082,481040,488541,482238,422935,111616.06,132402.51,22.72,26.27,112233.56,137199.80,23.33,28.08
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,CTA1-GFP,BL1-H,,13333,36,370.361,44.443,44.443,1482,N/A,1335,N/A,990,N/A,753.81,N/A,50.85,N/A,581.18,N/A,43.53,N/A
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,single cell,FSC-H,FSC-W,13342,36,370.611,44.473,48.065,491305,88,481040,86,482238,86,111616.06,8.12,22.72,9.25,112233.56,7.41,23.33,8.62
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,cell,FSC-H,FSC-W,27758,36,771.056,92.527,92.527,543981,111,520808,100,490463,86,155173.34,36.88,28.53,33.20,152087.33,23.72,29.20,23.72
d021024-0min-RS1-R3,0min,0min,C2.fcs,C2,Experiment,None,,Voltage,BL1-H,,2666,36,74.056,8.887,8.887,4305,N/A,3996,N/A,3259,N/A,983.14,N/A,22.84,N/A,785.78,N/A,19.66,N/A
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,SSC-H,28005,38,736.974,93.350,93.350,525417,117342,500371,110204,459855,111618,152408.93,43000.23,29.01,36.65,149924.96,32890.00,29.96,29.84
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14545,38,382.763,48.483,99.979,472977,484577,463031,469014,443443,386203,108843.31,128174.02,23.01,26.45,110564.89,132492.55,23.88,28.25
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-A,14548,38,382.842,48.493,48.493,473025,484656,463080,469017,443443,386203,108897.96,128287.24,23.02,26.47,110622.71,132502.18,23.89,28.25
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,CTA1-GFP,BL1-H,,14545,38,382.763,48.483,48.483,1990,N/A,1804,N/A,1762,N/A,1047.05,N/A,52.62,N/A,828.77,N/A,45.94,N/A
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,single cell,FSC-H,FSC-W,14548,38,382.842,48.493,51.948,473025,87,463080,86,443443,86,108897.96,7.87,23.02,9.02,110622.71,7.41,23.89,8.62
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,cell,FSC-H,FSC-W,28005,38,736.974,93.350,93.350,525417,108,500371,98,459855,86,152408.93,35.25,29.01,32.64,149924.96,20.76,29.96,21.18
d021024-0min-RS1-R3,0min,0min,D1.fcs,D1,Experiment,None,,Voltage,BL1-H,,5570,38,146.579,18.567,18.567,4462,N/A,4138,N/A,3261,N/A,1070.67,N/A,23.99,N/A,939.97,N/A,22.72,N/A
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,cell,FSC-H,SSC-H,27535,36,764.861,91.783,91.783,554154,122158,532863,115872,490461,115722,153231.17,42874.33,27.65,35.10,152145.89,33776.59,28.55,29.15
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13166,36,365.722,43.887,99.841,499080,511519,490006,496568,476055,455647,110056.31,130357.09,22.05,25.48,112036.37,135372.50,22.86,27.26
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,single cell,FSC-H,FSC-A,13187,36,366.306,43.957,43.957,499567,512105,490146,496732,476055,455647,110702.53,131105.91,22.16,25.60,112146.83,135662.35,22.88,27.31
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,CTA1-GFP,BL1-H,,13166,36,365.722,43.887,43.887,781,N/A,705,N/A,609,N/A,454.37,N/A,58.19,N/A,293.55,N/A,41.64,N/A
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,single cell,FSC-H,FSC-W,13187,36,366.306,43.957,47.892,499567,88,490146,87,476055,87,110702.53,7.99,22.16,9.08,112146.83,7.41,22.88,8.52
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,cell,FSC-H,FSC-W,27535,36,764.861,91.783,91.783,554154,112,532863,101,490461,87,153231.17,36.46,27.65,32.68,152145.89,23.72,28.55,23.49
d021024-0min-RS1-R3,0min,0min,D2.fcs,D2,Experiment,None,,Voltage,BL1-H,,315,36,8.750,1.050,1.050,4077,N/A,3834,N/A,3448,N/A,846.97,N/A,20.77,N/A,596.01,N/A,15.55,N/A
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,SSC-H,28028,38,737.579,93.427,93.427,534853,119589,509289,112534,476161,119793,150202.92,42920.44,28.08,35.89,144357.05,32896.67,28.34,29.23
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14263,38,375.342,47.543,99.937,481925,493965,473456,479328,488360,457746,107191.59,126887.66,22.24,25.69,106600.42,130553.31,22.52,27.24
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-A,14272,38,375.579,47.573,47.573,482119,494234,473559,479489,488360,457746,107439.69,127305.90,22.28,25.76,106721.99,130626.69,22.54,27.24
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,CTA1-GFP,BL1-H,,14263,38,375.342,47.543,47.543,2275,N/A,2078,N/A,2347,N/A,1165.01,N/A,51.21,N/A,981.48,N/A,47.23,N/A
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,single cell,FSC-H,FSC-W,14272,38,375.579,47.573,50.921,482119,88,473559,86,488360,87,107439.69,7.83,22.28,8.94,106721.99,7.41,22.54,8.62
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,cell,FSC-H,FSC-W,28028,38,737.579,93.427,93.427,534853,109,509289,98,476161,87,150202.92,34.80,28.08,31.98,144357.05,20.76,28.34,21.18
d021024-0min-RS1-R3,0min,0min,E1.fcs,E1,Experiment,None,,Voltage,BL1-H,,7529,38,198.132,25.097,25.097,4508,N/A,4166,N/A,3395,N/A,1096.70,N/A,24.33,N/A,972.59,N/A,23.35,N/A
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,N/A,All Events,N/A,N/A,30000,41,731.707,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,SSC-H,27454,41,669.610,91.513,91.513,546756,122833,520549,114847,437352,123901,155923.58,45063.21,28.52,36.69,154864.24,34850.74,29.75,30.35
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13577,41,331.146,45.257,99.890,485493,498234,475097,482270,437336,420976,109414.02,129325.40,22.54,25.96,108991.85,132018.11,22.94,27.37
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-A,13592,41,331.512,45.307,45.307,485847,498653,475279,482404,437336,420976,109903.07,129878.38,22.62,26.05,109228.33,132152.29,22.98,27.39
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,CTA1-GFP,BL1-H,,13577,41,331.146,45.257,45.257,1421,N/A,1272,N/A,897,N/A,778.25,N/A,54.77,N/A,628.62,N/A,49.42,N/A
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,single cell,FSC-H,FSC-W,13592,41,331.512,45.307,49.508,485847,88,475279,87,437336,86,109903.07,7.96,22.62,9.05,109228.33,7.41,22.98,8.52
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,cell,FSC-H,FSC-W,27454,41,669.610,91.513,91.513,546756,110,520549,100,437352,86,155923.58,35.95,28.52,32.57,154864.24,22.24,29.75,22.24
d021024-0min-RS1-R3,0min,0min,F1.fcs,F1,Experiment,None,,Voltage,BL1-H,,2855,41,69.634,9.517,9.517,4404,N/A,4098,N/A,3439,N/A,1034.52,N/A,23.49,N/A,917.73,N/A,22.39,N/A
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,SSC-H,27834,36,773.167,92.780,92.780,546572,121937,524568,114876,471998,97281,155027.02,43772.27,28.36,35.90,157128.91,34258.44,29.95,29.82
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13855,36,384.861,46.183,99.913,489484,502291,480383,487707,467893,500694,111461.15,131493.83,22.77,26.18,115737.68,138611.24,24.09,28.42
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-A,13867,36,385.194,46.223,46.223,489759,502604,480451,487807,467893,500694,111832.19,131877.72,22.83,26.24,115838.50,138795.08,24.11,28.45
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,CTA1-GFP,BL1-H,,13855,36,384.861,46.183,46.183,2815,N/A,2613,N/A,2823,N/A,1297.90,N/A,46.10,N/A,1108.98,N/A,42.44,N/A
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,single cell,FSC-H,FSC-W,13867,36,385.194,46.223,49.820,489759,88,480451,87,467893,86,111832.19,8.03,22.83,9.13,115838.50,7.41,24.11,8.52
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,cell,FSC-H,FSC-W,27834,36,773.167,92.780,92.780,546572,110,524568,99,471998,86,155027.02,35.77,28.36,32.51,157128.91,22.24,29.95,22.46
d021024-0min-RS1-R3,0min,0min,A3.fcs,A3,Experiment,None,,Voltage,BL1-H,,11704,36,325.111,39.013,39.013,4596,N/A,4306,N/A,3533,N/A,1099.59,N/A,23.92,N/A,1063.02,N/A,24.69,N/A
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,SSC-H,27735,36,770.417,92.450,92.450,554810,123180,530601,116661,435127,117801,151309.80,42714.32,27.27,34.68,153976.90,33988.60,29.02,29.13
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13513,36,375.361,45.043,99.926,497628,510498,487590,494663,453735,449555,108992.59,129360.33,21.90,25.34,110579.72,133204.19,22.68,26.93
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-A,13523,36,375.639,45.077,45.077,497870,510772,487755,494851,453735,449555,109321.39,129709.19,21.96,25.39,110722.05,133345.04,22.70,26.95
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,CTA1-GFP,BL1-H,,13513,36,375.361,45.043,45.043,3061,N/A,2864,N/A,3099,N/A,1269.63,N/A,41.48,N/A,1089.71,N/A,38.05,N/A
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,single cell,FSC-H,FSC-W,13523,36,375.639,45.077,48.758,497870,88,487755,87,453735,86,109321.39,8.01,21.96,9.07,110722.05,8.90,22.70,10.22
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,cell,FSC-H,FSC-W,27735,36,770.417,92.450,92.450,554810,111,530601,100,435127,86,151309.80,36.01,27.27,32.42,153976.90,22.24,29.02,22.24
d021024-0min-RS1-R3,0min,0min,B3.fcs,B3,Experiment,None,,Voltage,BL1-H,,13695,36,380.417,45.650,45.650,4610,N/A,4317,N/A,3349,N/A,1112.62,N/A,24.14,N/A,1068.95,N/A,24.76,N/A
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,N/A,All Events,N/A,N/A,30000,36,833.333,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,SSC-H,27513,36,764.250,91.710,91.710,559271,123030,536007,116340,498606,121809,151622.07,43150.44,27.11,35.07,154561.05,34052.36,28.84,29.27
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13243,36,367.861,44.143,99.962,497030,510053,487469,494906,498584,445436,107669.73,128215.02,21.66,25.14,109601.20,133589.67,22.48,26.99
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-A,13248,36,368.000,44.160,44.160,497165,510196,487501,494945,498584,445436,107877.50,128405.86,21.70,25.17,109679.78,133615.62,22.50,27.00
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,CTA1-GFP,BL1-H,,13243,36,367.861,44.143,44.143,2240,N/A,2064,N/A,2444,N/A,1085.49,N/A,48.46,N/A,931.07,N/A,45.11,N/A
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,single cell,FSC-H,FSC-W,13248,36,368.000,44.160,48.152,497165,88,487501,87,498584,86,107877.50,7.97,21.70,9.03,109679.78,7.41,22.50,8.52
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,cell,FSC-H,FSC-W,27513,36,764.250,91.710,91.710,559271,112,536007,101,498606,86,151622.07,36.79,27.11,32.83,154561.05,23.72,28.84,23.49
d021024-0min-RS1-R3,0min,0min,C3.fcs,C3,Experiment,None,,Voltage,BL1-H,,7912,36,219.778,26.373,26.373,4504,N/A,4192,N/A,3439,N/A,1082.16,N/A,24.03,N/A,977.03,N/A,23.31,N/A
d021024-0min-RS1-R3,0min,0min,D3.fcs,D3,Experiment,None,N/A,All Events,N/A,N/A,30000,38,789.474,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
d021024-0min-RS1-R3,0min,0min,D3.fcs,D3,Experiment,None,,cell,FSC-H,SSC-H,27611,38,726.605,92.037,92.037,555923,123621,532558,116497,496828,101370,152790.19,43039.05,27.48,34.82,155828.67,34052.36,29.26,29.23
d021024-0min-RS1-R3,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13332,38,350.842,44.440,99.963,497145,510726,486798,495807,418819,461844,110256.67,130265.90,22.18,25.51,111562.68,134058.17,22.92,27.04
d021024-0min-RS1-R3,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-A,13337,38,350.974,44.457,44.457,497267,510874,486809,495899,418819,461844,110418.49,130464.83,22.21,25.54,111667.95,134105.62,22.94,27.04
d021024-0min-RS1-R3,0min,0min,D3.fcs,D3,Experiment,None,,CTA1-GFP,BL1-H,,13332,38,350.842,44.440,44.440,2088,N/A,1906,N/A,1648,N/A,1059.61,N/A,50.75,N/A,864.36,N/A,45.35,N/A
d021024-0min-RS1-R3,0min,0min,D3.fcs,D3,Experiment,None,,single cell,FSC-H,FSC-W,13337,38,350.974,44.457,48.303,497267,88,486809,87,418819,86,110418.49,7.95,22.21,9.00,111667.95,7.41,22.94,8.52
