Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,N/A,All Events,N/A,N/A,30000,25,1200.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,cell,FSC-H,SSC-H,27336,25,1093.440,91.120,91.120,517303,133618,490436,122010,439411,117739,162501.63,52843.31,31.41,39.55,170064.60,41952.39,34.68,34.38
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12829,25,513.160,42.763,99.953,455650,471941,443405,455268,383993,402457,117106.47,137301.36,25.70,29.09,124597.70,148165.11,28.10,32.54
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,single cell,FSC-H,FSC-A,12835,25,513.400,42.783,42.783,455683,472080,443407,455355,383993,402457,117100.44,137443.69,25.70,29.11,124600.67,148294.10,28.10,32.57
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,CTA1-GFP,BL1-H,,12829,25,513.160,42.763,42.763,7080,N/A,6361,N/A,8254,N/A,3460.31,N/A,48.87,N/A,2815.46,N/A,44.26,N/A
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,single cell,FSC-H,FSC-W,12835,25,513.400,42.783,46.953,455683,85,443407,84,383993,87,117100.44,6.95,25.70,8.22,124600.67,7.41,28.10,8.82
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,cell,FSC-H,FSC-W,27336,25,1093.440,91.120,91.120,517303,112,490436,96,439411,87,162501.63,54.92,31.41,49.13,170064.60,19.27,34.68,20.08
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,N/A,All Events,N/A,N/A,30000,31,967.742,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,cell,FSC-H,SSC-H,27044,31,872.387,90.147,90.147,524373,136576,497301,124926,439324,117782,160694.37,53276.03,30.65,39.01,168441.15,42143.65,33.87,33.74
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13037,31,420.548,43.457,99.992,459041,477173,450543,464413,484361,431049,112740.37,133237.45,24.56,27.92,116987.52,141414.83,25.97,30.45
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,single cell,FSC-H,FSC-A,13038,31,420.581,43.460,43.460,459051,477199,450543,464433,484361,431049,112741.89,133265.33,24.56,27.93,116999.38,141435.59,25.97,30.45
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,CTA1-GFP,BL1-H,,13037,31,420.548,43.457,43.457,7700,N/A,7063,N/A,7982,N/A,3468.97,N/A,45.05,N/A,2870.31,N/A,40.64,N/A
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,single cell,FSC-H,FSC-W,13038,31,420.581,43.460,48.210,459051,85,450543,84,484361,86,112741.89,6.86,24.56,8.06,116999.38,7.41,25.97,8.82
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,cell,FSC-H,FSC-W,27044,31,872.387,90.147,90.147,524373,111,497301,95,439324,86,160694.37,51.41,30.65,46.50,168441.15,17.79,33.87,18.73
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,N/A,All Events,N/A,N/A,30000,30,1000.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,cell,FSC-H,SSC-H,27149,30,904.967,90.497,90.497,518327,134059,489479,123046,412498,115682,162386.24,52415.91,31.33,39.10,168629.44,41741.12,34.45,33.92
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,12981,30,432.700,43.270,99.985,453534,471433,441320,454234,412495,439187,114484.10,135253.69,25.24,28.69,118138.01,142835.16,26.77,31.45
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,single cell,FSC-H,FSC-A,12983,30,432.767,43.277,43.277,453563,471493,441328,454247,412495,439187,114500.13,135329.99,25.24,28.70,118185.46,142852.96,26.78,31.45
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,CTA1-GFP,BL1-H,,12981,30,432.700,43.270,43.270,7260,N/A,6720,N/A,8250,N/A,3005.17,N/A,41.39,N/A,2490.77,N/A,37.06,N/A
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,single cell,FSC-H,FSC-W,12983,30,432.767,43.277,47.821,453563,85,441328,84,412495,86,114500.13,6.93,25.24,8.15,118185.46,7.41,26.78,8.82
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,cell,FSC-H,FSC-W,27149,30,904.967,90.497,90.497,518327,110,489479,95,412498,86,162386.24,51.97,31.33,47.05,168629.44,17.79,34.45,18.73
NA,OL-H2O2-TS-R3,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,N/A,All Events,N/A,N/A,30000,32,937.500,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
