Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,cell,FSC-H,SSC-H,22024,51,431.843,73.413,73.413,679667,183753,700244,176646,760833,146448,148929.14,54734.85,21.91,29.79,151829.36,53438.09,21.68,30.25
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,6054,51,118.706,20.180,99.983,550636,584547,560409,598315,537532,598752,110712.53,132901.51,20.11,22.74,114025.28,141422.99,20.35,23.64
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,single cell,FSC-H,FSC-A,6055,51,118.725,20.183,20.183,550664,584597,560413,598320,537532,598752,110725.87,132948.24,20.11,22.74,114037.14,141445.97,20.35,23.64
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,CTA1-GFP,BL1-H,,6054,51,118.706,20.180,20.180,72404,N/A,67058,N/A,66248,N/A,28320.60,N/A,39.11,N/A,19858.69,N/A,29.61,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,single cell,FSC-H,FSC-W,6055,51,118.725,20.183,27.493,550664,90,560413,90,537532,93,110725.87,7.09,20.11,7.90,114037.14,7.41,20.35,8.24
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,cell,FSC-H,FSC-W,22024,51,431.843,73.413,73.413,679667,121,700244,114,760833,93,148929.14,39.66,21.91,32.82,151829.36,26.69,21.68,23.41
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,N/A,All Events,N/A,N/A,30000,30,1000.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,,cell,FSC-H,SSC-H,19098,30,636.600,63.660,63.660,635838,174937,674363,168832,709559,144427,193128.16,58666.49,30.37,33.54,173854.12,56366.23,25.78,33.39
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,5837,30,194.567,19.457,99.983,529000,556875,557659,589226,636100,615514,142838.41,165450.54,27.00,29.71,134606.73,164275.04,24.14,27.88
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,,single cell,FSC-H,FSC-A,5838,30,194.600,19.460,19.460,529029,556937,557733,589239,636100,615514,142843.07,165502.72,27.00,29.72,134630.46,164272.82,24.14,27.88
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,,CTA1-GFP,BL1-H,,5837,30,194.567,19.457,19.457,62685,N/A,62782,N/A,64546,N/A,33127.94,N/A,52.85,N/A,22774.22,N/A,36.28,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,,single cell,FSC-H,FSC-W,5838,30,194.600,19.460,30.569,529029,88,557733,88,636100,87,142843.07,8.16,27.00,9.28,134630.46,8.90,24.14,10.11
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH341-8OL.fcs,yH341-8OL,Experiment,None,,cell,FSC-H,FSC-W,19098,30,636.600,63.660,63.660,635838,119,674363,109,709559,87,193128.16,47.10,30.37,39.61,173854.12,28.17,25.78,25.84
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,N/A,All Events,N/A,N/A,30000,53,566.038,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,,cell,FSC-H,SSC-H,23846,53,449.925,79.487,79.487,659365,183680,672696,175872,648211,148413,146465.62,53892.97,22.21,29.34,154624.06,51485.51,22.99,29.27
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,7335,53,138.396,24.450,100.000,545535,581028,556388,594270,543755,631717,107361.28,128775.11,19.68,22.16,109838.42,136851.39,19.74,23.03
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,,single cell,FSC-H,FSC-A,7335,53,138.396,24.450,24.450,545535,581028,556388,594270,543755,631717,107361.28,128775.11,19.68,22.16,109838.42,136851.39,19.74,23.03
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,,CTA1-GFP,BL1-H,,7335,53,138.396,24.450,24.450,49941,N/A,45759,N/A,62999,N/A,24982.07,N/A,50.02,N/A,22869.10,N/A,49.98,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,,single cell,FSC-H,FSC-W,7335,53,138.396,24.450,30.760,545535,90,556388,90,543755,92,107361.28,6.97,19.68,7.74,109838.42,7.41,19.74,8.24
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH342-8OL.fcs,yH342-8OL,Experiment,None,,cell,FSC-H,FSC-W,23846,53,449.925,79.487,79.487,659365,119,672696,111,648211,92,146465.62,40.03,22.21,33.62,154624.06,25.20,22.99,22.71
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,N/A,All Events,N/A,N/A,30000,64,468.750,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,,cell,FSC-H,SSC-H,23362,64,365.031,77.873,77.873,659947,174359,677423,166904,711718,148397,155546.75,53164.04,23.57,30.49,169427.08,50016.25,25.01,29.97
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,7455,64,116.484,24.850,100.000,535669,565101,541961,572607,508862,555966,109922.58,132792.02,20.52,23.50,112182.41,143521.61,20.70,25.06
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,,single cell,FSC-H,FSC-A,7455,64,116.484,24.850,24.850,535669,565101,541961,572607,508862,555966,109922.58,132792.02,20.52,23.50,112182.41,143521.61,20.70,25.06
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,,CTA1-GFP,BL1-H,,7455,64,116.484,24.850,24.850,51019,N/A,49961,N/A,61360,N/A,29397.58,N/A,57.62,N/A,26468.86,N/A,52.98,N/A
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,,single cell,FSC-H,FSC-W,7455,64,116.484,24.850,31.911,535669,89,541961,89,508862,93,109922.58,7.23,20.52,8.11,112182.41,7.41,20.70,8.33
NA,OL-H2O2-TS-R2,90min-2mM-H2O2,yH332-10OL.fcs,yH332-10OL,Experiment,None,,cell,FSC-H,FSC-W,23362,64,365.031,77.873,77.873,659947,117,677423,111,711718,93,155546.75,38.22,23.57,32.55,169427.08,26.69,25.01,24.04
