Plate,Experiment,Group,Filename,Sample,Workspace,Compensation Source,Plot Title,Gate,X Parameter,Y Parameter,Count,Volume,Concentration,%Total,%Gated,X Mean,Y Mean,X Median,Y Median,X Peak,Y Peak,X SD,Y SD,X %CV,Y %CV,X rSD,Y rSD,X %rCV,Y %rCV
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,N/A,All Events,N/A,N/A,30000,50,600.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,cell,FSC-H,SSC-H,28018,50,560.360,93.393,93.393,511167,133000,480080,122663,418847,123914,156318.04,50672.05,30.58,38.10,153071.78,37497.18,31.88,30.57
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14172,50,283.440,47.240,100.000,452352,472742,441426,457233,418896,451449,109072.62,129819.56,24.11,27.46,109897.72,134661.59,24.90,29.45
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,single cell,FSC-H,FSC-A,14172,50,283.440,47.240,47.240,452352,472742,441426,457233,418896,451449,109072.62,129819.56,24.11,27.46,109897.72,134661.59,24.90,29.45
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,CTA1-GFP,BL1-H,,14172,50,283.440,47.240,47.240,7723,N/A,6684,N/A,7243,N/A,4382.48,N/A,56.75,N/A,3267.65,N/A,48.89,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,single cell,FSC-H,FSC-W,14172,50,283.440,47.240,50.582,452352,85,441426,85,418896,86,109072.62,6.85,24.11,8.02,109897.72,7.41,24.90,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH298.fcs,CTA1-GFP-yH298,Experiment,None,,cell,FSC-H,FSC-W,28018,50,560.360,93.393,93.393,511167,105,480080,95,418847,86,156318.04,41.01,30.58,39.03,153071.78,16.31,31.88,17.17
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,N/A,All Events,N/A,N/A,30000,58,517.241,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,cell,FSC-H,SSC-H,27796,58,479.241,92.653,92.653,516955,136223,486581,125863,435369,121904,158121.82,51009.55,30.59,37.45,161297.24,40077.64,33.15,31.84
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14382,58,247.966,47.940,100.000,453341,475436,441289,459339,412598,449568,108773.92,130351.95,23.99,27.42,112659.81,138246.52,25.53,30.10
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,single cell,FSC-H,FSC-A,14382,58,247.966,47.940,47.940,453341,475436,441289,459339,412598,449568,108773.92,130351.95,23.99,27.42,112659.81,138246.52,25.53,30.10
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,CTA1-GFP,BL1-H,,14382,58,247.966,47.940,47.940,7752,N/A,6839,N/A,7606,N/A,4053.29,N/A,52.29,N/A,3074.91,N/A,44.96,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,single cell,FSC-H,FSC-W,14382,58,247.966,47.940,51.741,453341,86,441289,85,412598,86,108773.92,6.83,23.99,7.97,112659.81,7.41,25.53,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,CTA1-GFP-yH299.fcs,CTA1-GFP-yH299,Experiment,None,,cell,FSC-H,FSC-W,27796,58,479.241,92.653,92.653,516955,104,486581,94,435369,86,158121.82,37.92,30.59,36.40,161297.24,16.31,33.15,17.35
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,N/A,All Events,N/A,N/A,30000,60,500.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,cell,FSC-H,SSC-H,27868,60,464.467,92.893,92.893,517422,136242,486301,126485,422958,132108,157319.65,50553.83,30.40,37.11,155738.23,38735.89,32.03,30.62
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14278,60,237.967,47.593,100.000,452612,475065,442855,461011,412820,412605,106139.28,128003.71,23.45,26.94,106872.48,133496.27,24.13,28.96
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,single cell,FSC-H,FSC-A,14278,60,237.967,47.593,47.593,452612,475065,442855,461011,412820,412605,106139.28,128003.71,23.45,26.94,106872.48,133496.27,24.13,28.96
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,CTA1-GFP,BL1-H,,14278,60,237.967,47.593,47.593,7588,N/A,7054,N/A,7479,N/A,3144.67,N/A,41.44,N/A,2600.48,N/A,36.87,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,single cell,FSC-H,FSC-W,14278,60,237.967,47.593,51.234,452612,86,442855,85,412820,87,106139.28,6.71,23.45,7.84,106872.48,7.41,24.13,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,yH352-4OL.fcs,yH352-4OL,Experiment,None,,cell,FSC-H,FSC-W,27868,60,464.467,92.893,92.893,517422,104,486301,95,422958,87,157319.65,36.66,30.40,35.23,155738.23,16.31,32.03,17.17
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,N/A,All Events,N/A,N/A,30000,55,545.455,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,,cell,FSC-H,SSC-H,27893,55,507.145,92.977,92.977,520859,135587,491302,126208,414760,127963,157289.50,49615.41,30.20,36.59,158636.71,38584.66,32.29,30.57
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14177,55,257.764,47.257,100.000,457276,479570,449025,467264,429119,435305,107533.93,129352.84,23.52,26.97,110530.79,137984.10,24.62,29.53
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,,single cell,FSC-H,FSC-A,14177,55,257.764,47.257,47.257,457276,479570,449025,467264,429119,435305,107533.93,129352.84,23.52,26.97,110530.79,137984.10,24.62,29.53
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,,CTA1-GFP,BL1-H,,14177,55,257.764,47.257,47.257,6295,N/A,5718,N/A,6417,N/A,2858.59,N/A,45.41,N/A,2299.51,N/A,40.22,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,,single cell,FSC-H,FSC-W,14177,55,257.764,47.257,50.826,457276,86,449025,85,429119,86,107533.93,6.75,23.52,7.87,110530.79,7.41,24.62,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,yH335-4OL.fcs,yH335-4OL,Experiment,None,,cell,FSC-H,FSC-W,27893,55,507.145,92.977,92.977,520859,105,491302,95,414760,87,157289.50,38.57,30.20,36.83,158636.71,16.31,32.29,17.17
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,N/A,All Events,N/A,N/A,30000,55,545.455,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,,cell,FSC-H,SSC-H,27803,55,505.509,92.677,92.677,523150,136648,491263,126706,457666,130074,158763.21,49740.20,30.35,36.40,156985.10,39905.66,31.96,31.49
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13608,55,247.418,45.360,100.000,451881,475400,443972,462200,457649,414601,104993.40,128407.51,23.23,27.01,105395.07,134947.73,23.74,29.20
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,,single cell,FSC-H,FSC-A,13608,55,247.418,45.360,45.360,451881,475400,443972,462200,457649,414601,104993.40,128407.51,23.23,27.01,105395.07,134947.73,23.74,29.20
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,,CTA1-GFP,BL1-H,,13608,55,247.418,45.360,45.360,6852,N/A,6397,N/A,6809,N/A,2751.41,N/A,40.16,N/A,2325.46,N/A,36.36,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,,single cell,FSC-H,FSC-W,13608,55,247.418,45.360,48.944,451881,86,443972,85,457649,86,104993.40,6.73,23.23,7.85,105395.07,7.41,23.74,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,yH336-4OL.fcs,yH336-4OL,Experiment,None,,cell,FSC-H,FSC-W,27803,55,505.509,92.677,92.677,523150,106,491263,96,457666,86,158763.21,39.42,30.35,37.17,156985.10,17.79,31.96,18.53
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,N/A,All Events,N/A,N/A,30000,60,500.000,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,,cell,FSC-H,SSC-H,27896,60,464.933,92.987,92.987,518393,134967,490460,125409,412510,130082,157078.68,49963.29,30.30,37.02,158918.41,38523.88,32.40,30.72
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,14141,60,235.683,47.137,100.000,457384,478500,448351,464839,385854,416734,109679.94,131322.10,23.98,27.44,113722.83,140436.32,25.36,30.21
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,,single cell,FSC-H,FSC-A,14141,60,235.683,47.137,47.137,457384,478500,448351,464839,385854,416734,109679.94,131322.10,23.98,27.44,113722.83,140436.32,25.36,30.21
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,,CTA1-GFP,BL1-H,,14141,60,235.683,47.137,47.137,8842,N/A,7808,N/A,7987,N/A,4675.24,N/A,52.87,N/A,3556.76,N/A,45.55,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,,single cell,FSC-H,FSC-W,14141,60,235.683,47.137,50.692,457384,85,448351,85,385854,87,109679.94,6.85,23.98,8.02,113722.83,7.41,25.36,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,yH338-6OL.fcs,yH338-6OL,Experiment,None,,cell,FSC-H,FSC-W,27896,60,464.933,92.987,92.987,518393,105,490460,95,412510,87,157078.68,39.87,30.30,37.97,158918.41,17.79,32.40,18.73
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,N/A,All Events,N/A,N/A,30000,54,555.556,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,,cell,FSC-H,SSC-H,27734,54,513.593,92.447,92.447,523502,136448,493937,127082,420832,130049,156237.79,49894.18,29.84,36.57,156274.19,38591.34,31.64,30.37
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13983,54,258.944,46.610,99.993,459724,481124,451096,466802,402363,459836,106741.97,128328.86,23.22,26.67,109965.92,136176.81,24.38,29.17
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,,single cell,FSC-H,FSC-A,13984,54,258.963,46.613,46.613,459729,481141,451108,466834,402363,459836,106739.70,128339.57,23.22,26.67,109978.52,136215.36,24.38,29.18
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,,CTA1-GFP,BL1-H,,13983,54,258.944,46.610,46.610,9611,N/A,8666,N/A,8994,N/A,4516.46,N/A,46.99,N/A,3562.69,N/A,41.11,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,,single cell,FSC-H,FSC-W,13984,54,258.963,46.613,50.422,459729,86,451108,85,402363,86,106739.70,6.80,23.22,7.93,109978.52,7.41,24.38,8.72
NA,OL-H2O2-R1,0min-2mM-H2O2,yH339-6OL.fcs,yH339-6OL,Experiment,None,,cell,FSC-H,FSC-W,27734,54,513.593,92.447,92.447,523502,105,493937,95,420832,86,156237.79,38.53,29.84,36.73,156274.19,16.31,31.64,17.17
NA,OL-H2O2-R1,0min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,N/A,All Events,N/A,N/A,30000,53,566.038,100.000,100.000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
NA,OL-H2O2-R1,0min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,cell,FSC-H,SSC-H,27424,53,517.434,91.413,91.413,537361,138748,509220,129265,429021,125960,158101.46,50047.29,29.42,36.07,162045.95,38543.89,31.82,29.82
NA,OL-H2O2-R1,0min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,CTA1-GFP,FSC-H,FSC-A,13204,53,249.132,44.013,99.985,466953,490202,459479,477999,451618,429155,105854.49,128182.92,22.67,26.15,109326.92,137581.57,23.79,28.78
NA,OL-H2O2-R1,0min-2mM-H2O2,yH340-8OL.fcs,yH340-8OL,Experiment,None,,single cell,FSC-H,FSC-A,13206,53,249.170,44.020,44.020,466986,490263,459496,478020,451618,429155,105881.20,128266.72,22.67,26.16,109349.90,137605.29,23.80,28.79
